Customer_ID;Age;Education_Level;Monthly_Income;Num_Children;Num_Teenagers;Total_Purchases;Total_Spending;Last_Purchase_Amount;Recency_Days;Football_Spending;Running_Spending;Swimming_Spending;Kids_Sports_Spending;Preferred_Channel;Campaign_Exposure;Campaign_Response;Loyalty_Member;Customer_Tenure;Club_Status;Purchase_Comment
C1639;48;4;5072;3;0;11;701,8;212,67 €;140;86;141;133;278;App;0;0;1;1013;Professional Club;This sugar is very good.  Use this in your coffee, cereal, etc for a week and you'll never go back to white sugar, white sugar will taste terrible.  Plus from what I've read, this Raw sugar contains a lot of minerals that are missing in our diets.<br /><br />The product was delivered fast and well-packaged.  My only complaint is the price.  I wish I could find Raw sugar cheaper.  I would be happy to buy in bulk, but this is the cheapest I have found.
C0306;54;2;7407;1;1;3;1169,3;354,33 €;136;283;351;236;193;Store;1;0;1;1906;None;This is the first time I've really been misled by other reviews on amazon. I like 5-hr Energy, I find Rain ok and so I thought I'd try this product based on the reviews. Boy am I sorry! I gagged getting one bottle down even with my nose pinched (really). And it leaves the worst medicinal taste in your mouth afterwards. 8 tic tacs at once did not get rid of it! But worst of all, within an hour I was yawning and drowsy. Unless you really like things that taste of a weird tea-flavored cough syrup and don't work, don't buy this! I don't know what to do with the other 11 bottles. big fail
C1225;19;3;2898;0;0;19;475,2;144,00 €;128;56;231;145;0;Store;1;0;1;216;Amateur Club;This sports jacket was totally misleading. It felt soggy instead of crispy. I have had far better from competing brands. I feel misled by the description.
C0760;41;2;4300;1;0;4;1580,7;479,00 €;173;524;415;162;336;App;1;0;0;163;None;The fitness equipment is excellent and makes training much more enjoyable, I am very happy with this purchase.
C1265;25;2;3468;0;0;21;858;260,00 €;162;456;102;222;0;Store;0;0;0;1572;None;This sports jacket was deeply disappointing. It felt soggy instead of crispy. I have had far better from competing brands. I feel misled by the description.
C0662;35;2;3995;0;2;13;311,3;94,33 €;25;91;21;171;0;App;1;1;1;278;Professional Club;The sports jacket is excellent and improved my performance immediately, I am very happy with this purchase.
C0441;64;5;4188;1;1;8;565,4;171,33 €;5;188;212;89;25;Store;1;1;0;370;Amateur Club;Decathlon yoga mat: grip is fine, medium thickness, works for typical sessions.
C0458;47;2;3385;1;0;23;2227,5;675,00 €;137;742;299;674;310;App;0;0;1;1568;Amateur Club;Decathlon goalkeeper gloves: grip is adequate, typical wear, standard cut.
C0011;50;2;4806;0;0;;;;62;709;455;410;0;App;0;0;0;1348;Amateur Club;I don't know if it's the cactus or the tequila or just the unique combination of ingredients, but the flavour of this hot sauce makes it one of a kind!  We picked up a bottle once on a trip we were on and brought it back home with us and were totally blown away!  When we realized that we simply couldn't find it anywhere in our city we were bummed.<br /><br />Now, because of the magic of the internet, we have a case of the sauce and are ecstatic because of it.<br /><br />If you love hot sauce..I mean really love hot sauce, but don't want a sauce that tastelessly burns your throat, grab a bottle of Tequila Picante Gourmet de Inclan.  Just realize that once you taste it, you will never want to use any other sauce.<br /><br />Thank you for the personal, incredible service!
C1392;22;4;2809;0;1;17;1119,8;339,33 €;71;449;462;107;0;Web;1;0;1;930;Amateur Club;I have lived out of the US for over 7 yrs now, and I so miss my Twizzlers!!  When I go back to visit or someone visits me, I always stock up.  All I can say is YUM!<br />Sell these in Mexico and you will have a faithful buyer, more often than I'm able to buy them right now.
C1595;58;4;7993;2;0;2;1057,1;320,33 €;42;465;98;241;157;App;1;0;0;370;None;Might be a little spicy for some, but this stuff rocks. I use 1/2 and1/2 with V8 for a milder version , or the best is a Bloody Caesar!<br />Half mix ,half clamato!
C0742;62;3;5728;4;0;23;1328,8;402,67 €;176;358;248;515;87;App;0;0;1;525;Amateur Club;The tennis racket is superb and great value for money, I am very happy with this purchase.
C1375;32;2;4118;1;0;23;1076,9;326,33 €;98;3;350;335;291;App;0;0;0;1138;Amateur Club;This taffy is so good.  It is very soft and chewy.  The flavors are amazing.  I would definitely recommend you buying it.  Very satisfying!!
C0174;36;5;4369;2;0;22;810,7;245,67 €;176;269;153;101;214;Store;1;0;1;1745;None;I couldn't wait to try the 8&#8243
C1246;40;2;5782;1;1;16;383,9;116,33 €;18;180;8;21;140;Store;1;0;0;1388;None;This training shorts was painfully mediocre. It broke apart before I could even use it. It tasted nothing like it used to. Customer service was no help at all.
C0805;57;2;3611;1;3;8;231;70,00 €;7;79;48;37;46;Web;1;1;1;321;None;The sports jacket is high-quality and fits perfectly and feels great, I am very happy with this purchase.
C1071;63;4;5274;1;3;5;503,8;152,67 €;148;128;710;385;0;Web;0;0;1;462;Professional Club;The running leggings is perfect and exactly what I was looking for, I am very happy with this purchase.
C0775;31;2;4316;1;0;4;2087,8;632,67 €;142;140;707;497;554;Store;0;0;0;1707;Amateur Club;The swimming cap is outstanding and extremely durable and reliable, I am very happy with this purchase.
C1414;28;1;3432;0;1;20;1778,7;539,00 €;62;1004;386;227;0;App;0;0;0;999;None;Good oatmeal.  I like the apple cinnamon the best.  Though I wouldn't follow the directions on the package since it always comes out too soupy for my taste.  That could just be me since I like my oatmeal really thick to add some milk on top of.
C1303;51;1;4143;1;1;3;1298;393,33 €;8;70;477;177;456;Store;1;1;1;857;Amateur Club;I was so glad Amazon carried these batteries.  I have a hard time finding them elsewhere because they are such a unique size.  I need them for my garage door opener.<br />Great deal for the price.
C0001;56;4;7272;3;1;24;445,5;135,00 €;131;87;116;99;103;Web;1;0;1;1432;None;I have bought several of the Vitality canned dog food products and have found them all to be of good quality. The product looks more like a stew than a processed meat and it smells better. My Labrador is finicky and she appreciates this product better than  most.
C1289;19;3;3096;0;1;7;460,9;139,67 €;60;225;175;19;0;App;0;0;1;913;None;good flavor! these came securely packed... they were fresh and delicious! i love these Twizzlers!
C0846;30;4;4174;2;0;6;1200,1;363,67 €;44;339;311;103;338;Web;1;1;0;1491;None;The goalkeeper gloves is solid and fits perfectly and feels great, I am very happy with this purchase.
C1343;32;4;3801;0;2;1;1424,5;431,67 €;52;802;113;380;0;App;0;0;1;676;Amateur Club;I can remember buying this candy as a kid and the quality hasn't dropped in all these years. Still a superb product you won't be disappointed with.
C0318;49;4;4873;0;0;4;284,9;86,33 €;44;74;164;21;0;App;1;1;0;688;None;I consume about a jar every two weeks of this, either adding it to fajitas or using it as a corn chip dip.  It is hot, but after awhile the medium Salsa Suprema was too mild for me
C0756;28;2;2064;0;0;10;701,8;212,67 €;62;145;208;285;0;Store;1;0;0;1587;Amateur Club;The running leggings is durable and ideal for competitive matches, I am very happy with this purchase.
C0046;51;2;7761;0;0;17;765,6;232,00 €;133;541;105;50;0;Store;1;0;1;999;Amateur Club;This seems a little more wholesome than some of the supermarket brands, but it is somewhat mushy and doesn't have quite as much flavor either.  It didn't pass muster with my kids, so I probably won't buy it again.
C1195;58;1;7332;2;1;20;1615,9;489,67 €;3;679;390;84;316;Store;1;0;0;1359;Professional Club;This sports jacket was totally misleading. It felt soggy instead of crispy. I have had far better from competing brands. I feel misled by the description.
C1241;33;4;4270;2;0;9;698,5;211,67 €;163;154;180;214;87;App;0;0;1;513;Amateur Club;This snack pack was flat-out awful. It made me regret the purchase immediately. It honestly felt like expired stock. This experience was incredibly frustrating.
C0107;32;5;4297;1;1;13;561;170,00 €;18;245;124;11;130;Web;1;1;0;120;Professional Club;not what I was expecting in terms of the company's reputation for excellent home delivery products
C0224;60;1;5717;0;3;3;513,7;155,67 €;108;90;277;100;0;App;0;0;0;1296;Amateur Club;This is an excellent tea.  One of the best I have ever had.  It is especially great when you prepare it with a samovar.
C0940;61;2;3728;1;2;13;744,7;225,67 €;170;86;125;394;575;Web;0;0;0;945;Amateur Club;This football shoes was extremely disappointing. It had a strange chemical aftertaste. It feels like corners were cut to save money. This was a complete waste of money.
C1662;61;4;7219;0;0;19;460,9;139,67 €;55;206;87;126;0;Web;0;0;1;1286;Amateur Club;I purchased it because it was on sale. In terms of the energy it provides, it works, but the taste leaves something to be desired. I tried mixing it with some water to make it more drinkable.
C1408;27;3;2779;0;1;24;586,3;177,67 €;144;180;156;197;0;App;0;0;1;1115;None;The variety packs taste great!<br /><br />I have them every morning. At $0.30 cents per meal, I don't understand why everyone on earth isn't buying this stuff up.<br /><br />Maple and brown sugar is terrific, followed by apples and cinnamon, followed by regular. You don't get tired of the same ole thing, and they taste great.<br /><br />I just boil water from a small pot, empty the packet or 2 in a bowl, pour in boiling water, and watch it expand to 2x its size!<br /><br />Taste really good and takes minutes to prepare.<br /><br />Not sure why everyone on earth isn't this. Convenient, healthy, very quick, excellent quality, and extremely cheap...
C0354;23;2;2244;0;0;13;268,4;81,33 €;177;89;111;44;0;Store;0;0;0;1783;None;The Sugar was sweet, that can not be denied.  As advertised, It didn't melt when baked either.  However, it will not do for your Liege Waffles/Gaufres what the larger pebbles of Belgian pearl will do.  These grains are smaller, think pretzel salt, or seed pearls.
C0744;30;3;2515;0;1;13;1205,6;365,33 €;158;311;481;304;0;Web;0;0;1;415;Amateur Club;The sports backpack is brilliant and perfect for intense sessions, I am very happy with this purchase.
C1014;42;3;5125;1;1;17;1936;586,67 €;86;723;803;489;484;App;1;0;1;1834;Professional Club;The swimming cap is durable and exactly what I was looking for, I am very happy with this purchase.
C1166;18;4;2193;0;0;6;1160,5;351,67 €;75;383;296;230;452;Web;0;0;1;817;None;This training shorts was flat-out awful. It broke apart before I could even use it. It tasted nothing like it used to. Customer service was no help at all.
C0694;59;4;5856;1;1;20;1656,6;502,00 €;20;159;869;223;255;Store;0;0;1;731;Professional Club;The basketball is high-quality and makes training much more enjoyable, I am very happy with this purchase.
C0791;27;2;2007;0;1;22;1196,8;362,67 €;155;510;360;218;0;App;1;0;1;1893;None;The kids football kit is perfect and very comfortable during training, I am very happy with this purchase.
C1011;61;2;6732;1;2;21;936,1;283,67 €;38;51;76;44;78;Store;1;0;1;787;None;The running leggings is fantastic and fits perfectly and feels great, I am very happy with this purchase.
C0588;36;5;3289;1;0;12;1115,4;338,00 €;55;43;143;332;496;Store;1;1;0;969;Professional Club;The kids football kit is superb and extremely durable and reliable, I am very happy with this purchase.
C1398;42;3;4274;1;1;21;852,5;258,33 €;59;148;120;252;255;Store;1;0;1;1400;None;I have never been a huge coffee fan. However, my mother purchased this little machine and talked me into trying the Latte Macciato. No Coffee Shop has a better one and I like most of the other products, too (as a usually non-coffee drinker!).<br />The little Dolche Guesto Machine is super easy to use and prepares a really good Coffee/Latte/Cappuccino/etc in less than a minute (if water is heated up). I would recommend the Dolce Gusto to anyone. Too good for the price and I'am getting one myself! :)
C0991;35;1;2611;0;1;3;507,1;153,67 €;4;315;386;265;0;Store;1;1;0;1895;Amateur Club;This running sneakers was seriously defective. It was clearly close to expiration. The ingredients seem cheaper than before. I expected much better from this brand.
